customer_id,name,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency
1049,Arjun Patel,53,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,19,Venmo,Fortnightly,MiddleAge,14
1050,Sneha Roy,64,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,24,Cash,Quarterly,Senior,90
1051,Nisha Roy,39,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,19,Venmo,Monthly,Adult,30
1052,Isha Joshi,51,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,39,PayPal,Annually,MiddleAge,365
1053,Tara Patel,64,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,1,Credit Card,Fortnightly,Senior,14
1054,Rohan Patel,25,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,10,Debit Card,Bi-Weekly,Young Adult,14
1055,Sneha Nair,57,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,48,PayPal,Quarterly,MiddleAge,90
1056,Meera Roy,66,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,24,Debit Card,Annually,Senior,365
1057,Rahul Singh,61,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,42,Venmo,Fortnightly,Senior,14
1058,Neha Joshi,36,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,20,Credit Card,Weekly,Adult,7
1059,Pooja Reddy,59,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,49,Bank Transfer,Every 3 Months,Senior,90
1060,Pooja Sharma,58,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,25,Debit Card,Monthly,Senior,30
1061,Vihaan Sharma,54,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,21,Debit Card,Every 3 Months,MiddleAge,90
1062,Rohan Nair,23,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,12,Venmo,Every 3 Months,Young Adult,90
1063,Dev Roy,69,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,21,Debit Card,Every 3 Months,Senior,90
1064,Nisha Singh,43,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,35,Cash,Monthly,Adult,30
1065,Tara Roy,51,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,42,Credit Card,Every 3 Months,MiddleAge,90
1066,Rohan Nair,62,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,3,PayPal,Every 3 Months,Senior,90
1067,Tara Nair,23,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,11,PayPal,Bi-Weekly,Young Adult,14
1068,Priya Reddy,54,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,22,PayPal,Quarterly,MiddleAge,90
1069,Tara Das,50,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,47,Credit Card,Weekly,MiddleAge,7
1070,Aditya Nair,70,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,33,Venmo,Every 3 Months,Senior,90
1071,Pooja Roy,39,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,50,Debit Card,Weekly,Adult,7
1072,Riya Khan,38,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,46,Credit Card,Monthly,Adult,30
1073,Aditya Das,23,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.7,No,Express,Yes,34,Debit Card,Fortnightly,Young Adult,14
1074,Dev Sharma,23,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,33,Credit Card,Monthly,Young Adult,30
1075,Rahul Nair,65,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Standard,Yes,45,Bank Transfer,Fortnightly,Senior,14
1076,Diya Reddy,21,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,32,Debit Card,Bi-Weekly,Young Adult,14
1077,Aditya Das,47,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,47,Venmo,Bi-Weekly,MiddleAge,14
1078,Aarav Joshi,28,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,5,PayPal,Quarterly,Young Adult,90
1079,Dev Das,47,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,49,Credit Card,Fortnightly,MiddleAge,14
1080,Aditya Joshi,48,Male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,48,Bank Transfer,Monthly,MiddleAge,30
1081,Kabir Sharma,41,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,22,Cash,Every 3 Months,Adult,90
1082,Aditya Khan,26,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,45,Credit Card,Annually,Young Adult,365
1083,Priya Roy,20,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,30,Venmo,Quarterly,Young Adult,90
1084,Tara Reddy,68,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,No,Store Pickup,Yes,43,Cash,Weekly,Senior,7
1085,Rohan Gupta,48,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,48,Cash,Quarterly,MiddleAge,90
1086,Vihaan Joshi,57,Male,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,23,Venmo,Fortnightly,MiddleAge,14
1087,Diya Gupta,54,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3.0,No,Free Shipping,Yes,27,PayPal,Bi-Weekly,MiddleAge,14
1088,Aarav Khan,53,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,7,Bank Transfer,Monthly,MiddleAge,30
1089,Meera Reddy,41,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2,PayPal,Weekly,Adult,7
1090,Rohan Reddy,48,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,33,PayPal,Bi-Weekly,MiddleAge,14
1091,Neha Reddy,23,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,27,Cash,Fortnightly,Young Adult,14
1092,Pooja Joshi,19,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,Yes,6,Credit Card,Fortnightly,Young Adult,14
1093,Dev Sharma,37,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,20,Venmo,Quarterly,Adult,90
1094,Rohan Roy,45,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,46,Venmo,Every 3 Months,MiddleAge,90
1095,Neha Roy,28,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,25,Cash,Quarterly,Young Adult,90
1096,Meera Khan,21,Male,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3.0,No,Free Shipping,Yes,30,Bank Transfer,Quarterly,Young Adult,90
1097,Pooja Reddy,32,Male,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,48,Credit Card,Annually,Adult,365
1098,Meera Singh,23,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,47,Bank Transfer,Weekly,Young Adult,7
1099,Nisha Roy,66,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,27,Credit Card,Weekly,Senior,7
1100,Meera Roy,47,Male,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,45,Bank Transfer,Fortnightly,MiddleAge,14
1101,Rahul Das,55,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Express,Yes,2,Credit Card,Weekly,MiddleAge,7
1102,Tara Khan,68,Male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,39,Cash,Fortnightly,Senior,14
1103,Neha Gupta,19,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Express,Yes,24,Cash,Fortnightly,Young Adult,14
1104,Isha Roy,32,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,8,Debit Card,Bi-Weekly,Adult,14
1105,Arjun Gupta,28,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Express,Yes,8,Bank Transfer,Quarterly,Young Adult,90
1106,Arjun Das,25,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Next Day Air,Yes,6,Venmo,Every 3 Months,Young Adult,90
1107,Neha Khan,43,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,12,Venmo,Fortnightly,Adult,14
1108,Meera Khan,68,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,No,Store Pickup,Yes,26,Bank Transfer,Weekly,Senior,7
1109,Rahul Roy,62,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,50,Cash,Fortnightly,Senior,14
1110,Isha Das,61,Male,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,3.7,No,Next Day Air,Yes,2,Venmo,Weekly,Senior,7
1111,Diya Joshi,22,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,31,Cash,Bi-Weekly,Young Adult,14
1112,Riya Reddy,23,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,4,Credit Card,Bi-Weekly,Young Adult,14
1113,Sneha Nair,43,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,32,PayPal,Quarterly,Adult,90
1114,Rohan Das,21,Male,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,11,PayPal,Bi-Weekly,Young Adult,14
1115,Vihaan Das,36,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,47,Bank Transfer,Every 3 Months,Adult,90
1116,Anaya Nair,37,Male,Hat,Accessories,58,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,37,Cash,Weekly,Adult,7
1117,Nisha Das,50,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,39,PayPal,Fortnightly,MiddleAge,14
1118,Dev Gupta,37,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,24,Credit Card,Monthly,Adult,30
1119,Neha Roy,66,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,11,PayPal,Every 3 Months,Senior,90
1120,Isha Roy,29,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Standard,Yes,36,Credit Card,Weekly,Young Adult,7
1121,Isha Singh,64,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,40,Debit Card,Monthly,Senior,30
1122,Diya Joshi,18,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,Yes,25,Cash,Quarterly,Young Adult,90
1123,Aditya Gupta,43,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,12,Credit Card,Annually,Adult,365
1124,Kabir Sharma,31,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,38,Cash,Monthly,Young Adult,30
1125,Pooja Gupta,55,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,3.7,No,Express,Yes,40,Cash,Quarterly,MiddleAge,90
1126,Kabir Sharma,54,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,10,Bank Transfer,Weekly,MiddleAge,7
1127,Diya Reddy,28,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,47,Venmo,Fortnightly,Young Adult,14
1128,Meera Khan,53,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,22,Debit Card,Monthly,MiddleAge,30
1129,Diya Singh,30,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,35,Debit Card,Monthly,Young Adult,30
1130,Aarav Roy,60,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,46,Venmo,Fortnightly,Senior,14
1131,Priya Reddy,20,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,30,PayPal,Bi-Weekly,Young Adult,14
1132,Dev Khan,50,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,20,Bank Transfer,Monthly,MiddleAge,30
1133,Neha Das,23,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,25,Cash,Fortnightly,Young Adult,14
1134,Meera Das,67,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,29,Cash,Weekly,Senior,7
1135,Vihaan Patel,27,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,3.7,No,Express,Yes,2,Venmo,Every 3 Months,Young Adult,90
1136,Aditya Gupta,22,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,32,Bank Transfer,Quarterly,Young Adult,90
1137,Riya Sharma,40,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,37,Cash,Monthly,Adult,30
1138,Priya Reddy,27,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,16,Bank Transfer,Every 3 Months,Young Adult,90
1139,Priya Sharma,61,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Express,Yes,32,Venmo,Fortnightly,Senior,14
1140,Sneha Khan,19,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,42,Debit Card,Bi-Weekly,Young Adult,14
1141,Priya Das,30,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,6,Credit Card,Every 3 Months,Young Adult,90
1142,Vihaan Sharma,57,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,23,PayPal,Fortnightly,MiddleAge,14
1143,Arjun Joshi,19,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,27,Venmo,Bi-Weekly,Young Adult,14
1144,Tara Patel,37,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,43,PayPal,Quarterly,Adult,90
1145,Meera Das,18,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,25,Bank Transfer,Fortnightly,Young Adult,14
1146,Nisha Roy,54,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Express,Yes,30,Cash,Every 3 Months,MiddleAge,90
1147,Pooja Khan,26,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,7,Bank Transfer,Every 3 Months,Young Adult,90
1148,Rohan Roy,34,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,17,Debit Card,Annually,Adult,365
1149,Nisha Das,26,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,10,PayPal,Fortnightly,Young Adult,14
1150,Neha Patel,28,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,40,Venmo,Annually,Young Adult,365
1151,Meera Singh,32,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,50,Venmo,Bi-Weekly,Adult,14
1152,Nisha Das,41,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,3.7,No,Express,Yes,24,Credit Card,Weekly,Adult,7
1153,Priya Sharma,55,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,8,PayPal,Every 3 Months,MiddleAge,90
1154,Meera Das,52,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,6,Bank Transfer,Quarterly,MiddleAge,90
1155,Aditya Gupta,47,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,44,Credit Card,Bi-Weekly,MiddleAge,14
1156,Priya Joshi,48,Male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,Yes,47,PayPal,Quarterly,MiddleAge,90
1157,Sneha Reddy,66,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,6,Venmo,Every 3 Months,Senior,90
1158,Pooja Nair,22,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,11,Cash,Quarterly,Young Adult,90
1159,Anaya Reddy,61,Male,Belt,Accessories,89,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,41,Bank Transfer,Annually,Senior,365
1160,Diya Singh,67,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,46,Venmo,Every 3 Months,Senior,90
1161,Rohan Khan,31,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,9,Venmo,Bi-Weekly,Young Adult,14
1162,Meera Gupta,70,Male,Shorts,Clothing,52,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,37,PayPal,Monthly,Senior,30
1163,Aarav Das,28,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,13,PayPal,Weekly,Young Adult,7
1164,Sneha Gupta,26,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,24,Debit Card,Monthly,Young Adult,30
1165,Nisha Das,51,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,Yes,47,PayPal,Quarterly,MiddleAge,90
1166,Meera Das,29,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,21,Venmo,Every 3 Months,Young Adult,90
1167,Aditya Joshi,52,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,22,Venmo,Fortnightly,MiddleAge,14
1168,Aarav Das,52,Male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,16,PayPal,Quarterly,MiddleAge,90
1169,Rahul Gupta,18,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,37,Debit Card,Fortnightly,Young Adult,14
1170,Vihaan Patel,57,Male,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,3,Cash,Annually,MiddleAge,365
1171,Nisha Das,39,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Express,Yes,33,Cash,Bi-Weekly,Adult,14
1172,Priya Reddy,46,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,15,Debit Card,Annually,MiddleAge,365
1173,Pooja Das,25,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,42,Bank Transfer,Bi-Weekly,Young Adult,14
1174,Diya Das,28,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,42,Cash,Bi-Weekly,Young Adult,14
1175,Rahul Joshi,58,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Express,Yes,19,Bank Transfer,Bi-Weekly,Senior,14
1176,Kabir Gupta,54,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,26,PayPal,Quarterly,MiddleAge,90
1177,Rohan Khan,31,Male,Dress,Clothing,83,Oregon,M,Red,Winter,3.7,No,Free Shipping,Yes,39,PayPal,Quarterly,Young Adult,90
1178,Rohan Khan,47,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Standard,Yes,24,Debit Card,Monthly,MiddleAge,30
1179,Tara Nair,52,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,23,Debit Card,Annually,MiddleAge,365
1180,Kiran Roy,38,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,44,Bank Transfer,Annually,Adult,365
1181,Dev Roy,54,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,34,Cash,Monthly,MiddleAge,30
1182,Neha Gupta,22,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,43,Bank Transfer,Quarterly,Young Adult,90
1183,Tara Patel,36,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,45,PayPal,Quarterly,Adult,90
1184,Pooja Khan,31,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,4,Credit Card,Weekly,Young Adult,7
1185,Pooja Nair,43,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Express,Yes,19,Credit Card,Annually,Adult,365
1186,Anaya Joshi,21,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,29,Credit Card,Monthly,Young Adult,30
1187,Diya Sharma,42,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,27,Credit Card,Annually,Adult,365
1188,Riya Roy,62,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,37,Credit Card,Every 3 Months,Senior,90
1189,Neha Joshi,59,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,11,Credit Card,Weekly,Senior,7
1190,Riya Singh,42,Male,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,3.7,No,Free Shipping,Yes,28,Debit Card,Annually,Adult,365
1191,Priya Nair,35,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,31,Credit Card,Weekly,Adult,7
1192,Pooja Khan,57,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,50,Venmo,Quarterly,MiddleAge,90
1193,Diya Gupta,25,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,42,Venmo,Quarterly,Young Adult,90
1194,Aditya Khan,56,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,18,Credit Card,Fortnightly,MiddleAge,14
1195,Anaya Roy,57,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,6,Credit Card,Fortnightly,MiddleAge,14
1196,Nisha Sharma,31,Male,Scarf,Accessories,95,Texas,M,White,Winter,4.0,No,2-Day Shipping,Yes,33,Venmo,Monthly,Young Adult,30
1197,Nisha Singh,49,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,13,Bank Transfer,Bi-Weekly,MiddleAge,14
1198,Pooja Reddy,68,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,26,PayPal,Annually,Senior,365
1199,Nisha Joshi,55,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,17,Cash,Annually,MiddleAge,365
1200,Vihaan Roy,50,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,3,Debit Card,Weekly,MiddleAge,7
1201,Nisha Das,40,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,7,PayPal,Weekly,Adult,7
1202,Aarav Reddy,32,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,46,Venmo,Fortnightly,Adult,14
1203,Isha Sharma,50,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,14,Venmo,Every 3 Months,MiddleAge,90
1204,Neha Joshi,42,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,Yes,23,Bank Transfer,Annually,Adult,365
1205,Anaya Sharma,34,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,20,Credit Card,Every 3 Months,Adult,90
1206,Kiran Nair,50,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,Yes,38,Bank Transfer,Fortnightly,MiddleAge,14
1207,Anaya Roy,64,Male,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,16,Venmo,Every 3 Months,Senior,90
1208,Vihaan Patel,19,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,48,Credit Card,Every 3 Months,Young Adult,90
1209,Dev Sharma,31,Male,Boots,Footwear,100,Wisconsin,S,Red,Winter,3.8,No,2-Day Shipping,Yes,8,Debit Card,Annually,Young Adult,365
1210,Arjun Reddy,70,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,16,Bank Transfer,Monthly,Senior,30
1211,Priya Singh,57,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,5,Cash,Quarterly,MiddleAge,90
1212,Kiran Nair,57,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,14,Venmo,Every 3 Months,MiddleAge,90
1213,Sneha Khan,68,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,18,Credit Card,Weekly,Senior,7
1214,Sneha Reddy,56,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,14,Debit Card,Every 3 Months,MiddleAge,90
1215,Anaya Roy,68,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,5,Cash,Every 3 Months,Senior,90
1216,Rohan Nair,23,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,15,Credit Card,Every 3 Months,Young Adult,90
1217,Diya Singh,23,Male,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,3,Venmo,Every 3 Months,Young Adult,90
1218,Riya Reddy,20,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,12,Cash,Every 3 Months,Young Adult,90
