Customer ID,Name,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1297,Rohan Gupta,61,Male,Jeans,Clothing,29,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly
1298,Meera Gupta,53,Male,Sandals,Footwear,85,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually
1299,Sneha Joshi,65,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly
1300,Kabir Khan,21,Male,Belt,Accessories,23,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly
1301,Riya Nair,22,Male,T-shirt,Clothing,100,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months
1302,Isha Khan,54,Male,Shirt,Clothing,54,Maine,M,Orange,Fall,5.0,No,Express,Yes,Yes,21,Debit Card,Weekly
1303,Dev Khan,25,Male,Sneakers,Footwear,25,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly
1304,Priya Nair,59,Male,Blouse,Clothing,32,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
1305,Priya Singh,66,Male,Backpack,Accessories,63,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months
1306,Riya Khan,45,Male,Pants,Clothing,56,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months
1307,Priya Roy,48,Male,Sweater,Clothing,33,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually
1308,Vihaan Roy,26,Male,Coat,Outerwear,32,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually
1309,Vihaan Patel,68,Male,Dress,Clothing,38,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months
1310,Vihaan Sharma,46,Male,Blouse,Clothing,21,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly
1311,Kiran Singh,31,Male,Hoodie,Clothing,59,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months
1312,Kabir Patel,57,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually
1313,Rohan Sharma,58,Male,T-shirt,Clothing,79,Missouri,M,Violet,Winter,3.0,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
1314,Neha Roy,39,Male,Shoes,Footwear,28,Missouri,M,Lavender,Summer,,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1315,Nisha Nair,28,Male,Boots,Footwear,67,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually
1316,Vihaan Joshi,40,Male,Shorts,Clothing,75,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
1317,Tara Khan,18,Male,Belt,Accessories,32,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
1318,Dev Sharma,63,Male,Pants,Clothing,43,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
1319,Aarav Roy,54,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1320,Riya Reddy,38,Male,Sunglasses,Accessories,24,Oklahoma,M,Magenta,Spring,4.0,No,Standard,Yes,Yes,48,Bank Transfer,Weekly
1321,Aarav Sharma,43,Male,Hat,Accessories,31,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually
1322,Pooja Das,63,Male,T-shirt,Clothing,84,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
1323,Riya Das,53,Male,Pants,Clothing,74,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
1324,Aarav Roy,40,Male,Shorts,Clothing,62,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months
1325,Kiran Singh,18,Male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
1326,Diya Patel,68,Male,Backpack,Accessories,73,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly
1327,Pooja Singh,57,Male,Shoes,Footwear,50,Texas,M,Indigo,Spring,,No,Free Shipping,Yes,Yes,17,Cash,Monthly
1328,Kabir Gupta,32,Male,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly
1329,Tara Roy,38,Male,Sweater,Clothing,97,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly
1330,Isha Nair,64,Male,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months
1331,Isha Reddy,26,Male,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly
1332,Anaya Nair,70,Male,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly
1333,Sneha Khan,26,Male,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly
1334,Aditya Gupta,27,Male,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
1335,Kabir Das,69,Male,Coat,Outerwear,52,West Virginia,S,White,Spring,,No,Store Pickup,Yes,Yes,12,Venmo,Monthly
1336,Anaya Sharma,70,Male,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
1337,Anaya Reddy,43,Male,Sneakers,Footwear,85,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
1338,Sneha Reddy,58,Male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1339,Riya Khan,52,Male,Handbag,Accessories,51,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly
1340,Vihaan Sharma,69,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months
1341,Priya Patel,42,Male,Belt,Accessories,72,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
1342,Dev Reddy,43,Male,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly
1343,Meera Joshi,28,Male,Sunglasses,Accessories,43,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly
1344,Diya Roy,55,Male,Sneakers,Footwear,56,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly
1345,Vihaan Gupta,19,Male,T-shirt,Clothing,37,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually
1346,Neha Joshi,24,Male,Dress,Clothing,21,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly
1347,Dev Das,35,Male,Hoodie,Clothing,91,Mississippi,L,White,Winter,3.0,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly
1348,Vihaan Patel,44,Male,Sweater,Clothing,95,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly
1349,Isha Roy,51,Male,Belt,Accessories,54,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly
1350,Aditya Sharma,44,Male,Socks,Clothing,36,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly
1351,Priya Nair,34,Male,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months
1352,Aarav Gupta,60,Male,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly
1353,Aditya Singh,61,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
1354,Sneha Patel,68,Male,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months
1355,Arjun Singh,41,Male,Backpack,Accessories,42,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly
1356,Aditya Gupta,42,Male,Shorts,Clothing,91,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly
1357,Aditya Reddy,24,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually
1358,Riya Nair,69,Male,Backpack,Accessories,66,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly
1359,Sneha Singh,23,Male,Scarf,Accessories,22,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months
1360,Anaya Roy,70,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
1361,Rahul Sharma,41,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually
1362,Diya Reddy,50,Male,Dress,Clothing,32,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly
1363,Kabir Patel,66,Male,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly
1364,Meera Joshi,46,Male,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4.0,No,Express,Yes,Yes,47,PayPal,Quarterly
1365,Tara Joshi,60,Male,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months
1366,Sneha Nair,39,Male,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly
1367,Aarav Das,43,Male,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly
1368,Nisha Khan,45,Male,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly
1369,Kabir Nair,67,Male,Shirt,Clothing,36,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly
1370,Riya Reddy,38,Male,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly
1371,Kiran Singh,66,Male,Scarf,Accessories,67,Montana,L,Peach,Summer,,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months
1372,Aditya Reddy,24,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly
1373,Anaya Joshi,34,Male,Blouse,Clothing,61,Michigan,M,Gray,Fall,4.0,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly
1374,Arjun Gupta,37,Male,Gloves,Accessories,40,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
1375,Anaya Patel,58,Male,Handbag,Accessories,97,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly
1376,Isha Singh,66,Male,Sneakers,Footwear,31,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
1377,Sneha Singh,37,Male,Sandals,Footwear,65,New Jersey,L,Pink,Spring,5.0,No,Free Shipping,Yes,Yes,24,PayPal,Annually
1378,Sneha Nair,39,Male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
1379,Rahul Patel,45,Male,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly
1380,Anaya Sharma,57,Male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
1381,Arjun Khan,66,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly
1382,Rahul Das,24,Male,Shoes,Footwear,86,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly
1383,Diya Singh,18,Male,Jacket,Outerwear,55,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly
1384,Anaya Singh,49,Male,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly
1385,Kiran Khan,30,Male,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly
1386,Riya Roy,47,Male,Jewelry,Accessories,64,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
1387,Pooja Reddy,40,Male,Jacket,Outerwear,56,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
1388,Diya Sharma,68,Male,Blouse,Clothing,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly
1389,Anaya Nair,36,Male,Dress,Clothing,23,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly
1390,Riya Patel,49,Male,Scarf,Accessories,72,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly
1391,Tara Joshi,47,Male,Hat,Accessories,38,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly
1392,Meera Reddy,46,Male,Blouse,Clothing,29,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually
1393,Aarav Das,66,Male,Gloves,Accessories,46,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months
1394,Kiran Reddy,62,Male,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly
1395,Anaya Roy,46,Male,Coat,Outerwear,43,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly
1396,Kabir Joshi,47,Male,Scarf,Accessories,32,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly
1397,Pooja Singh,33,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly
1398,Sneha Singh,57,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually
1399,Rohan Das,36,Male,Dress,Clothing,45,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly
1400,Arjun Das,35,Male,Hat,Accessories,81,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually
1401,Dev Singh,18,Male,Backpack,Accessories,23,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months
1402,Anaya Singh,31,Male,Sandals,Footwear,59,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly
1403,Kiran Das,68,Male,Sunglasses,Accessories,21,North Dakota,L,White,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly
1404,Kiran Das,64,Male,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
1405,Dev Patel,67,Male,Jewelry,Accessories,28,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly
1406,Rahul Das,19,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly
1407,Kabir Khan,45,Male,Shirt,Clothing,46,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly
1408,Tara Joshi,66,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually
1409,Neha Khan,67,Male,Blouse,Clothing,58,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly
1410,Diya Singh,47,Male,Backpack,Accessories,50,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly
1411,Arjun Sharma,55,Male,Hat,Accessories,93,Tennessee,M,Purple,Summer,4.0,No,Store Pickup,Yes,Yes,18,Debit Card,Annually
1412,Sneha Nair,68,Male,Skirt,Clothing,24,Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,Yes,13,Venmo,Quarterly
1413,Tara Reddy,21,Male,Shorts,Clothing,100,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,Yes,43,Venmo,Annually
1414,Meera Khan,18,Male,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
1415,Meera Reddy,25,Male,Socks,Clothing,51,Minnesota,M,Black,Summer,4.5,No,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly
1416,Tara Singh,46,Male,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months
1417,Arjun Nair,56,Male,Boots,Footwear,56,Idaho,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46,Cash,Quarterly
1418,Tara Gupta,20,Male,Shorts,Clothing,25,Montana,S,Brown,Spring,4.6,No,Standard,Yes,Yes,21,Debit Card,Fortnightly
1419,Dev Nair,49,Male,Shirt,Clothing,75,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months
1420,Priya Reddy,27,Male,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
1421,Meera Das,27,Male,Jeans,Clothing,53,California,XL,Gray,Summer,4.6,No,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months
1422,Dev Joshi,36,Male,Dress,Clothing,100,Pennsylvania,S,Gold,Spring,3.0,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
1423,Kabir Nair,63,Male,Dress,Clothing,27,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly
1424,Sneha Das,51,Male,Sandals,Footwear,60,Michigan,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1425,Sneha Nair,50,Male,Jacket,Outerwear,23,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months
1426,Diya Joshi,40,Male,Coat,Outerwear,40,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually
1427,Neha Joshi,45,Male,Pants,Clothing,38,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months
1428,Riya Singh,49,Male,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually
1429,Riya Sharma,67,Male,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,No,Express,Yes,Yes,42,PayPal,Quarterly
1430,Nisha Gupta,24,Male,Skirt,Clothing,38,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,Yes,6,Credit Card,Every 3 Months
1431,Nisha Das,46,Male,Sandals,Footwear,30,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly
1432,Anaya Reddy,25,Male,Pants,Clothing,88,South Dakota,M,Cyan,Fall,2.9,No,Express,Yes,Yes,29,Venmo,Quarterly
1433,Dev Singh,18,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly
1434,Arjun Gupta,20,Male,Hoodie,Clothing,60,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly
1435,Isha Singh,41,Male,Sweater,Clothing,64,New York,L,Maroon,Summer,4.6,No,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly
1436,Kiran Reddy,40,Male,Scarf,Accessories,95,Oregon,XL,Black,Fall,4.0,No,Standard,Yes,Yes,41,Cash,Weekly
1437,Anaya Khan,25,Male,Sneakers,Footwear,83,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly
1438,Tara Khan,64,Male,Boots,Footwear,97,Montana,XL,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually
1439,Aditya Reddy,54,Male,Coat,Outerwear,38,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,Yes,24,Debit Card,Monthly
1440,Riya Roy,20,Male,Boots,Footwear,48,New Mexico,M,Magenta,Summer,4.8,No,Next Day Air,Yes,Yes,25,Cash,Fortnightly
1441,Kiran Roy,68,Male,Sandals,Footwear,76,Arizona,M,Pink,Spring,4.4,No,Standard,Yes,Yes,13,Venmo,Monthly
1442,Vihaan Nair,50,Male,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
1443,Riya Joshi,45,Male,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
1444,Anaya Patel,64,Male,Sandals,Footwear,47,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,Yes,2,Cash,Monthly
1445,Kabir Nair,25,Male,Sweater,Clothing,36,Vermont,L,Pink,Fall,3.8,No,Express,Yes,Yes,26,Cash,Quarterly
1446,Priya Joshi,51,Male,Belt,Accessories,51,Arkansas,M,Gold,Fall,3.1,No,2-Day Shipping,Yes,Yes,24,Credit Card,Annually
1447,Vihaan Joshi,52,Male,Jeans,Clothing,35,Wyoming,XL,Red,Summer,3.2,No,Express,Yes,Yes,6,Credit Card,Quarterly
1448,Sneha Nair,49,Male,Hoodie,Clothing,57,New Mexico,S,Beige,Summer,3.0,No,Next Day Air,Yes,Yes,25,PayPal,Monthly
1449,Kiran Patel,41,Male,Boots,Footwear,95,West Virginia,M,Black,Summer,3.6,No,Free Shipping,Yes,Yes,11,Credit Card,Every 3 Months
1450,Aarav Patel,31,Male,Socks,Clothing,41,New York,L,Lavender,Winter,2.5,No,Store Pickup,Yes,Yes,20,Cash,Every 3 Months
1451,Isha Gupta,49,Male,Dress,Clothing,44,Illinois,S,Teal,Winter,3.4,No,Free Shipping,Yes,Yes,25,Cash,Quarterly
1452,Pooja Roy,63,Male,Jacket,Outerwear,34,Utah,M,Maroon,Fall,2.5,No,Next Day Air,Yes,Yes,35,PayPal,Quarterly
1453,Riya Joshi,60,Male,Jacket,Outerwear,25,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Quarterly
1454,Aditya Gupta,33,Male,Boots,Footwear,93,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Fortnightly
1455,Nisha Nair,21,Male,Sneakers,Footwear,50,Georgia,L,Maroon,Winter,2.9,No,Free Shipping,Yes,Yes,17,Credit Card,Annually
1456,Sneha Khan,69,Male,Pants,Clothing,79,Alabama,L,Silver,Fall,4.9,No,Express,Yes,Yes,1,PayPal,Every 3 Months
1457,Aditya Roy,54,Male,Coat,Outerwear,100,Montana,S,Olive,Spring,2.7,No,Store Pickup,Yes,Yes,30,PayPal,Every 3 Months
1458,Rohan Nair,38,Male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,Yes,47,Venmo,Fortnightly
1459,Aarav Khan,31,Male,Sweater,Clothing,28,Missouri,M,Peach,Spring,2.9,No,2-Day Shipping,Yes,Yes,34,Venmo,Weekly
1460,Diya Das,48,Male,Shoes,Footwear,35,Maine,L,Yellow,Winter,4.8,No,Express,Yes,Yes,18,Venmo,Fortnightly
1461,Kiran Patel,65,Male,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,Yes,33,Venmo,Bi-Weekly
1462,Diya Singh,35,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5.0,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
1463,Rahul Das,24,Male,Sneakers,Footwear,90,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,Yes,2,Venmo,Quarterly
1464,Meera Khan,27,Male,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,No,Store Pickup,Yes,Yes,1,Bank Transfer,Monthly
1465,Neha Roy,24,Male,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,No,2-Day Shipping,Yes,Yes,23,Bank Transfer,Quarterly
1466,Dev Nair,50,Male,Gloves,Accessories,72,Nebraska,XL,Violet,Winter,3.9,No,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly
1467,Dev Patel,40,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,Yes,3,PayPal,Annually
1468,Nisha Khan,38,Male,Jewelry,Accessories,27,Ohio,XL,Olive,Winter,4.7,No,Store Pickup,Yes,Yes,16,Debit Card,Fortnightly
1469,Meera Patel,36,Male,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,No,Express,Yes,Yes,46,Cash,Fortnightly
1470,Arjun Sharma,65,Male,Jewelry,Accessories,98,Mississippi,M,Purple,Winter,4.4,No,Standard,Yes,Yes,31,PayPal,Every 3 Months
1471,Diya Sharma,36,Male,Sandals,Footwear,27,California,M,Silver,Spring,3.9,No,Next Day Air,Yes,Yes,15,Cash,Every 3 Months
1472,Meera Patel,53,Male,Jewelry,Accessories,71,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,Yes,48,Venmo,Every 3 Months
1473,Priya Gupta,46,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly
1474,Pooja Singh,35,Male,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,No,Express,Yes,Yes,20,Credit Card,Every 3 Months
1475,Riya Singh,19,Male,Sweater,Clothing,72,New Jersey,S,Pink,Fall,3.9,No,Next Day Air,Yes,Yes,6,Credit Card,Monthly
